Gm#,Date,,Tm,AwayTeam,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,HomeStreak,HomeGame,Index,year
97,201707220,boxscore,CIN,MIA,L,4,5,,40-57,5, 11.5,Wittgren,Stephenson,Ramos,3:12,N,"24,099",---,True,1453,2017
98,201707230,boxscore,ARI,WSN,L,2,6,,56-42,3, 11.5,Blanton,Ray,,3:39,D,"32,720",--,True,1454,2017
100,201707230,boxscore,SFG,SDP,L,2,5,,38-62,5, 30.5,Lamet,Blach,Hand,2:48,D,"41,372",-,True,1455,2017
96,201707230,boxscore,PHI,MIL,W,6,3,,34-62,5, 24.5,Eickhoff,Guerra,Garcia,3:07,D,"21,258",+,True,1456,2017
98,201707230,boxscore,CIN,MIA,W,6,3,,41-57,5, 10.5,Romano,Koehler,Iglesias,2:58,D,"20,526",+,True,1457,2017
97,201707230,boxscore,MIN,DET,L,6,9,,49-48,3, 2.5,Boyd,Hildenberger,Wilson,4:19,D,"28,373",-,True,1458,2017
97,201707230,boxscore,KCR,CHW,W-wo,5,4,,50-47,2, 1.5,Herrera,Infante,,3:07,D,"23,184",+++++,True,1459,2017
100,201707230,boxscore,SEA,NYY,L,4,6,,49-51,2, 17.0,Green,Pazos,Chapman,3:13,D,"38,503",-,True,1460,2017
99,201707230,boxscore,LAD,ATL,W-wo,5,4,10,68-31,1,up10.5,Morrow,Johnson,,3:05,D,"44,701",++,True,1461,2017
99,201707230,boxscore,TBR,TEX,L,5,6,,51-48,3, 3.5,Bush,Boxberger,Leclerc,3:54,D,"16,954",----,True,1462,2017
100,201707230,boxscore,LAA,BOS,W,3,2,,49-51,2, 17.0,Bridwell,Porcello,Norris,2:13,D,"40,471",++,True,1463,2017
96,201707230,boxscore,NYM,OAK,L,2,3,,45-51,3, 13.5,Gossett,Montero,Casilla,2:41,D,"29,037",-,True,1464,2017
97,201707230,boxscore,CHC,STL,W,5,3,,51-46,1, Tied,Quintana,Wacha,Davis,2:50,N,"41,582",++,True,1465,2017
96,201707230,boxscore,CLE,TOR,W,8,1,,51-45,1,up 1.5,Kluber,Happ,,2:53,D,"30,701",+++,True,1466,2017
100,201707230,boxscore,COL,PIT,W,13,3,,58-42,2, 10.5,Freeland,Nova,,3:19,D,"40,118",++,True,1467,2017
98,201707230,boxscore,BAL,HOU,W,9,7,,47-51,4, 7.0,Givens,Gregerson,Britton,3:24,D,"21,533",+,True,1468,2017
98,201707240,boxscore,DET,KCR,L,3,5,12,45-53,4, 7.5,Junis,VerHagen,Herrera,3:57,N,"26,415",-,True,1469,2017
99,201707240,boxscore,STL,COL,W,8,2,,48-51,4, 4.0,Leake,Senzatela,,2:50,N,"40,486",+,True,1470,2017
99,201707240,boxscore,SDP,NYM,L,3,5,,43-56,4, 25.5,deGrom,Richard,Reed,2:35,N,"23,325",-,True,1471,2017
101,201707240,boxscore,SEA,BOS,W,4,0,,50-51,2, 17.0,Paxton,Rodriguez,,2:40,N,"29,262",+,True,1472,2017
99,201707240,boxscore,TOR,OAK,W,4,2,,45-54,5, 9.0,Liriano,Smith,Osuna,2:37,N,"39,613",+,True,1473,2017
100,201707240,boxscore,TBR,BAL,L,0,5,,51-49,3, 3.5,Gausman,Snell,,3:04,N,"15,187",-----,True,1474,2017
97,201707240,boxscore,CLE,CIN,W,6,2,,52-45,1,up 1.5,Tomlin,Adleman,,2:26,N,"21,500",++++,True,1475,2017
97,201707240,boxscore,PHI,HOU,L,4,13,,34-63,5, 25.0,Musgrove,Velasquez,,3:27,N,"17,567",-,True,1476,2017
101,201707240,boxscore,SFG,PIT,L,3,10,,38-63,5, 31.5,Cole,Cain,,3:27,N,"40,030",--,True,1477,2017
99,201707240,boxscore,TEX,MIA,L,0,4,,48-51,4, 18.0,Conley,Perez,,2:34,N,"24,654",-,True,1478,2017
98,201707240,boxscore,CHC,CHW,L,1,3,,51-47,2, 0.5,Gonzalez,Grimm,Swarzak,3:17,D,"40,849",-,True,1479,2017
100,201707240,boxscore,LAD,MIN,W,6,4,,69-31,1,up11.5,Paredes,Rogers,Jansen,2:57,N,"47,754",+++,True,1480,2017
99,201707240,boxscore,ARI,ATL,W,10,2,,57-42,2, 11.5,Greinke,Dickey,,3:00,N,"20,862",+,True,1481,2017
98,201707250,boxscore,WSN,MIL,L,0,8,,59-39,1,up11.5,Davies,Jackson,,3:05,N,"28,428",-,True,1482,2017
100,201707250,boxscore,STL,COL,W-wo,3,2,,49-51,4, 4.0,Rosenthal,McGee,,3:11,N,"41,514",++,True,1483,2017
98,201707250,boxscore,CLE,LAA,W-wo,11,7,11,53-45,1,up 1.5,Otero,Norris,,4:14,N,"22,364",+++++,True,1484,2017
100,201707250,boxscore,TEX,MIA,W,10,4,,49-51,3, 18.0,Hamels,Straily,,2:54,N,"25,074",+,True,1485,2017
102,201707250,boxscore,SEA,BOS,W-wo,6,5,13,51-51,2, 17.0,Zych,Fister,,4:59,N,"28,992",++,True,1486,2017
102,201707250,boxscore,SFG,PIT,W,11,3,,39-63,5, 31.5,Bumgarner,Taillon,Stratton,3:10,N,"41,232",+,True,1487,2017
99,201707250,boxscore,CHC,CHW,W,7,2,,52-47,2, 0.5,Lackey,Rodon,,3:38,D,"40,717",+,True,1488,2017
100,201707250,boxscore,ARI,ATL,L,3,8,,57-43,2, 12.5,Foltynewicz,Hoover,,3:10,N,"25,069",-,True,1489,2017
100,201707250,boxscore,TOR,OAK,W,4,1,,46-54,5, 8.0,Valdez,Gray,Osuna,2:55,N,"40,624",++,True,1490,2017
101,201707250,boxscore,LAD,MIN,W,6,2,,70-31,1,up12.5,Maeda,Berrios,Ravin,3:35,N,"44,403",++++,True,1491,2017
98,201707250,boxscore,NYY,CIN,W,4,2,,52-46,2, 1.0,Montgomery,Castillo,Chapman,2:38,N,"44,268",++,True,1492,2017
101,201707250,boxscore,TBR,BAL,W,5,4,,52-49,3, 2.5,Faria,Miley,Colome,2:50,N,"12,471",+,True,1493,2017
98,201707250,boxscore,PHI,HOU,L,0,5,,34-64,5, 25.0,Morton,Pivetta,,2:44,N,"17,176",--,True,1494,2017
99,201707250,boxscore,DET,KCR,L,1,3,,45-54,4, 8.5,Duffy,Fulmer,Herrera,2:49,N,"27,259",--,True,1495,2017
100,201707250,boxscore,SDP,NYM,L,5,6,,43-57,4, 26.5,Lugo,Torres,Reed,3:05,N,"28,024",--,True,1496,2017
99,201707260,boxscore,NYY,CIN,W,9,5,,53-46,2, 1.0,Severino,Bailey,,2:52,D,"42,421",+++,True,1497,2017
101,201707260,boxscore,ARI,ATL,W,10,3,,58-43,2, 12.5,Corbin,Blair,,3:17,D,"25,836",+,True,1498,2017
102,201707260,boxscore,LAD,MIN,W-wo,6,5,,71-31,1,up12.5,Jansen,Kintzler,,3:28,N,"50,941",+++++,True,1499,2017
100,201707260,boxscore,DET,KCR,L,2,16,,45-55,4, 9.5,Kennedy,Sanchez,,3:37,N,"29,073",---,True,1500,2017
101,201707260,boxscore,STL,COL,W,10,5,,50-51,3, 3.5,Martinez,Hoffman,,3:23,N,"38,162",+++,True,1501,2017
103,201707260,boxscore,SEA,BOS,L,0,4,,51-52,2, 17.0,Sale,Moore,Kimbrel,2:53,D,"39,797",-,True,1502,2017
103,201707260,boxscore,SFG,PIT,W,2,1,,40-63,5, 31.5,Samardzija,Watson,Dyson,2:38,D,"41,038",++,True,1503,2017
101,201707260,boxscore,TOR,OAK,W-wo,3,2,,47-54,5, 8.0,Biagini,Casilla,,2:51,N,"41,984",+++,True,1504,2017
98,201707260,boxscore,CHW,CHC,L,3,8,,39-59,5, 14.5,Arrieta,Shields,,3:53,N,"38,517",--,True,1505,2017
102,201707260,boxscore,TBR,BAL,W,5,1,,53-49,3, 2.5,Cobb,Jimenez,,2:46,D,"18,430",++,True,1506,2017
99,201707260,boxscore,PHI,HOU,W,9,0,,35-64,5, 25.0,Nola,Fiers,,3:25,N,"19,718",+,True,1507,2017
101,201707260,boxscore,TEX,MIA,L,10,22,,49-52,3, 18.0,Urena,Darvish,,4:02,N,"26,471",-,True,1508,2017
101,201707260,boxscore,SDP,NYM,W,6,3,,44-57,4, 26.5,Chacin,Matz,Hand,2:47,N,"19,281",+,True,1509,2017
99,201707260,boxscore,WSN,MIL,W,8,5,,60-39,1,up12.5,Madson,Barnes,,2:58,N,"35,296",+,True,1510,2017
99,201707260,boxscore,CLE,LAA,W,10,4,,54-45,1,up 1.5,Shaw,Nolasco,,3:31,N,"22,658",++++++,True,1511,2017
102,201707270,preview,STL,ARI,7:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1512,2017
100,201707270,preview,CLE,LAA,12:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1513,2017
100,201707270,preview,WSN,MIL,12:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1514,2017
100,201707270,preview,MIA,CIN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1515,2017
99,201707270,preview,CHW,CHC,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1516,2017
100,201707270,preview,NYY,TBR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1517,2017
102,201707270,preview,TOR,OAK,12:37 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1518,2017
102,201707270,preview,SDP,NYM,9:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1519,2017
102,201707280,preview,TEX,BAL,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1520,2017
103,201707280,preview,OAK,MIN,10:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1521,2017
104,201707280,preview,SEA,NYM,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1522,2017
100,201707280,preview,PHI,ATL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1523,2017
103,201707280,preview,TOR,LAA,7:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1524,2017
103,201707280,preview,SDP,PIT,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1525,2017
103,201707280,preview,STL,ARI,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1526,2017
101,201707280,preview,WSN,COL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1527,2017
104,201707280,preview,BOS,KCR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1528,2017
100,201707280,preview,CHW,CLE,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1529,2017
101,201707280,preview,DET,HOU,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1530,2017
103,201707280,preview,LAD,SFG,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1531,2017
105,201707280,preview,MIL,CHC,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1532,2017
101,201707280,preview,NYY,TBR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1533,2017
101,201707280,preview,MIA,CIN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1534,2017
102,201707290,preview,DET,HOU,6:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1535,2017
104,201707290,preview,OAK,MIN,9:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1536,2017
103,201707290,preview,TEX,BAL,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1537,2017
106,201707290,preview,MIL,CHC,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1538,2017
102,201707290,preview,WSN,COL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1539,2017
102,201707290,preview,NYY,TBR,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1540,2017
101,201707290,preview,CHW,CLE,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1541,2017
104,201707290,preview,STL,ARI,7:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1542,2017
102,201707290,preview,MIA,CIN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1543,2017
105,201707290,preview,SEA,NYM,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1544,2017
104,201707290,preview,LAD,SFG,4:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1545,2017
104,201707290,preview,SDP,PIT,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1546,2017
101,201707290,preview,PHI,ATL,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1547,2017
104,201707290,preview,TOR,LAA,1:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1548,2017
105,201707290,preview,BOS,KCR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1549,2017
105,201707300,preview,OAK,MIN,4:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1550,2017
103,201707300,preview,MIA,CIN,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1551,2017
104,201707300,preview,TEX,BAL,3:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1552,2017
106,201707300,preview,BOS,KCR,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1553,2017
103,201707300,preview,DET,HOU,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1554,2017
107,201707300,preview,MIL,CHC,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1555,2017
103,201707300,preview,WSN,COL,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1556,2017
106,201707300,preview,SEA,NYM,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1557,2017
105,201707300,preview,TOR,LAA,1:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1558,2017
105,201707300,preview,SDP,PIT,4:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1559,2017
102,201707300,preview,CHW,CLE,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1560,2017
105,201707300,preview,STL,ARI,2:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1561,2017
105,201707300,preview,LAD,SFG,4:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1562,2017
103,201707300,preview,NYY,TBR,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1563,2017
102,201707300,preview,PHI,ATL,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1564,2017
104,201707310,preview,NYY,DET,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1565,2017
105,201707310,preview,BAL,KCR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1566,2017
103,201707310,preview,CHW,TOR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1567,2017
107,201707310,preview,BOS,CLE,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1568,2017
104,201707310,preview,MIA,WSN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1569,2017
106,201707310,preview,OAK,SFG,10:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1570,2017
103,201707310,preview,PHI,ATL,12:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1571,2017
105,201707310,preview,HOU,TBR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1572,2017
105,201707310,preview,TEX,SEA,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1573,2017
105,201708010,preview,ATL,LAD,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1574,2017
106,201708010,preview,HOU,TBR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1575,2017
108,201708010,preview,BOS,CLE,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1576,2017
107,201708010,preview,OAK,SFG,10:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1577,2017
106,201708010,preview,SDP,MIN,10:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1578,2017
104,201708010,preview,CHW,TOR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1579,2017
105,201708010,preview,NYY,DET,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1580,2017
106,201708010,preview,PIT,CIN,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1581,2017
105,201708010,preview,CHC,ARI,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1582,2017
105,201708010,preview,MIA,WSN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1583,2017
107,201708010,preview,LAA,PHI,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1584,2017
106,201708010,preview,TEX,SEA,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1585,2017
107,201708010,preview,COL,NYM,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1586,2017
106,201708010,preview,BAL,KCR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1587,2017
108,201708010,preview,MIL,STL,7:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1588,2017
108,201708020,preview,COL,NYM,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1589,2017
108,201708020,preview,LAA,PHI,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1590,2017
106,201708020,preview,CHC,ARI,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1591,2017
109,201708020,preview,SFG,OAK,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1592,2017
107,201708020,preview,BAL,KCR,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1593,2017
107,201708020,preview,SDP,MIN,3:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1594,2017
107,201708020,preview,HOU,TBR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1595,2017
107,201708020,preview,PIT,CIN,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1596,2017
106,201708020,preview,ATL,LAD,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1597,2017
106,201708020,preview,MIA,WSN,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1598,2017
109,201708020,preview,MIL,STL,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1599,2017
107,201708020,preview,TEX,SEA,8:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1600,2017
105,201708020,preview,CHW,TOR,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1601,2017
106,201708020,preview,NYY,DET,1:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1602,2017
109,201708020,preview,BOS,CLE,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1603,2017
109,201708030,preview,COL,NYM,3:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1604,2017
106,201708030,preview,MIN,TEX,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1605,2017
107,201708030,preview,KCR,SEA,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1606,2017
110,201708030,preview,MIL,STL,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1607,2017
108,201708030,preview,PIT,CIN,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1608,2017
107,201708030,preview,CHC,ARI,2:20 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1609,2017
108,201708030,preview,BAL,DET,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1610,2017
110,201708030,preview,BOS,CHW,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1611,2017
107,201708030,preview,ATL,LAD,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1612,2017
108,201708030,preview,HOU,TBR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1613,2017
109,201708030,preview,LAA,PHI,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1614,2017
110,201708030,preview,SFG,OAK,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1615,2017
107,201708030,preview,CLE,NYY,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1616,2017
107,201708040,preview,MIN,TEX,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1617,2017
109,201708040,preview,BAL,DET,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1618,2017
108,201708040,preview,CHC,WSN,2:20 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1619,2017
109,201708040,preview,PIT,SDP,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1620,2017
108,201708040,preview,ATL,MIA,7:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1621,2017
110,201708040,preview,COL,PHI,8:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1622,2017
109,201708040,preview,HOU,TOR,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1623,2017
111,201708040,preview,TBR,MIL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1624,2017
111,201708040,preview,BOS,CHW,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1625,2017
108,201708040,preview,CLE,NYY,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1626,2017
109,201708040,preview,CIN,STL,6:40 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1627,2017
107,201708040,preview,NYM,LAD,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1628,2017
108,201708040,preview,KCR,SEA,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1629,2017
110,201708040,preview,LAA,OAK,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1630,2017
111,201708040,preview,SFG,ARI,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1631,2017
111,201708050,preview,LAA,OAK,9:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1632,2017
111,201708050,preview,COL,PHI,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1633,2017
110,201708050,preview,CIN,STL,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1634,2017
108,201708050,preview,MIN,TEX,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1635,2017
112,201708050,preview,BOS,CHW,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1636,2017
109,201708050,preview,CHC,WSN,2:20 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1637,2017
112,201708050,preview,TBR,MIL,6:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1638,2017
109,201708050,preview,KCR,SEA,7:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1639,2017
110,201708050,preview,PIT,SDP,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1640,2017
110,201708050,preview,BAL,DET,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1641,2017
108,201708050,preview,NYM,LAD,4:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1642,2017
109,201708050,preview,CLE,NYY,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1643,2017
109,201708050,preview,ATL,MIA,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1644,2017
110,201708050,preview,HOU,TOR,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1645,2017
112,201708050,preview,SFG,ARI,9:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1646,2017
110,201708060,preview,CLE,NYY,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1647,2017
109,201708060,preview,NYM,LAD,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1648,2017
113,201708060,preview,TBR,MIL,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1649,2017
110,201708060,preview,KCR,SEA,2:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1650,2017
110,201708060,preview,ATL,MIA,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1651,2017
111,201708060,preview,CIN,STL,1:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1652,2017
112,201708060,preview,COL,PHI,3:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1653,2017
113,201708060,preview,BOS,CHW,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1654,2017
111,201708060,preview,HOU,TOR,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1655,2017
111,201708060,preview,BAL,DET,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1656,2017
111,201708060,preview,PIT,SDP,1:35 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1657,2017
109,201708060,preview,MIN,TEX,2:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1658,2017
112,201708060,preview,LAA,OAK,3:37 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1659,2017
110,201708060,preview,CHC,WSN,2:20 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1660,2017
113,201708060,preview,SFG,ARI,4:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1661,2017
110,201708070,preview,MIN,MIL,8:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1662,2017
114,201708070,preview,SFG,CHC,10:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1663,2017
112,201708070,preview,PIT,DET,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1664,2017
112,201708070,preview,CIN,SDP,7:10 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1665,2017
111,201708070,preview,KCR,STL,8:15 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1666,2017
113,201708070,preview,LAA,BAL,10:07 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1667,2017
110,201708070,preview,WSN,MIA,7:05 pm,"Game Preview, Matchups, and Tickets",,,,,,,,,,,,,True,1668,2017
